# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 240:         4.774       52.301      -4.40  SCHIPHOL
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FF       = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# VV       = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km); 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# U        = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming; 
# WW       = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. Zie http://bibliotheek.knmi.nl/scholierenpdf/weercodes_Nederland; 
# IX       = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen); 
# M        = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# R        = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# S        = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# O        = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# Y        = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,  T10,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  240,20150204,    2,  290,   10,   20,   20,  -20,     ,  -24,    0,    0,    0,    0,10120,   61,    4,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150204,    3,  290,   20,   20,   20,  -22,     ,  -24,    0,    0,    0,    0,10123,   59,    0,   98,   10,    7,    0,    0,    0,    0,    0
  240,20150204,    4,  300,   10,   10,   20,  -28,     ,  -30,    0,    0,    0,    0,10126,   59,    0,   98,   10,    7,    0,    0,    0,    0,    0
  240,20150204,    5,   30,   10,   20,   20,  -20,     ,  -27,    0,    0,    0,    0,10129,   63,    7,   94,     ,    5,    0,    0,    0,    0,    0
  240,20150204,    6,  290,   10,   20,   20,  -30,  -70,  -34,    0,    0,    0,    0,10131,   62,    0,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150204,    7,  330,   20,   30,   60,   -9,     ,  -21,    0,    0,    0,    0,10137,   66,    2,   90,     ,    5,    0,    0,    0,    0,    0
  240,20150204,    8,    0,   20,    0,   70,  -14,     ,  -20,    3,   10,    0,   -1,10137,   65,    3,   95,   22,    7,    0,    0,    1,    0,    0
  240,20150204,    9,   50,   10,   20,   60,   12,     ,   -3,   10,   55,    0,    0,10142,   70,    1,   90,    1,    7,    0,    0,    0,    0,    0
  240,20150204,   10,  300,   20,   20,   60,   29,     ,   10,    8,   79,    0,    0,10147,   70,    6,   87,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   11,  260,   20,   30,   40,   38,     ,   14,   10,   98,    0,    0,10151,   69,    6,   84,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   12,  320,   20,   30,   50,   52,  -71,   18,    8,  114,    0,   -1,10149,   74,    1,   79,   22,    7,    0,    1,    0,    0,    0
  240,20150204,   13,  330,   40,   30,   70,   57,     ,   14,   10,  124,    0,    0,10151,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   14,   20,   40,   30,  100,   42,     ,   10,    8,   92,    0,   -1,10157,   75,    0,   80,   23,    7,    0,    1,    0,    0,    0
  240,20150204,   15,   40,   40,   60,   90,   37,     ,   12,   10,   90,    0,    0,10161,   70,    6,   84,    3,    7,    0,    0,    0,    0,    0
  240,20150204,   16,   30,   50,   40,   80,   14,     ,   -6,    7,   25,    0,    0,10171,   70,    4,   86,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   17,   60,   40,   30,   70,    4,     ,   -8,    0,    5,    0,    0,10180,   65,    2,   92,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   18,   30,   20,   20,   40,   -3,  -22,  -26,    0,    0,    0,    0,10189,   70,    0,   83,    1,    7,    0,    0,    0,    0,    0
  240,20150204,   19,  360,   20,   20,   40,   -6,     ,  -25,    0,    0,    0,    0,10197,   70,    0,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   20,  300,   20,   20,   30,  -21,     ,  -29,    0,    0,    0,    0,10202,   65,    0,   94,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   21,  330,   20,   20,   30,  -30,     ,  -34,    0,    0,    0,    0,10209,   65,    0,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   22,  330,   20,   10,   40,  -27,     ,  -31,    0,    0,    0,    0,10211,   65,    0,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   23,  300,   10,   10,   20,  -33,     ,  -36,    0,    0,    0,    0,10210,   65,    0,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150204,   24,  280,   20,   20,   20,  -35,  -77,  -39,    0,    0,    0,    0,10210,   64,    1,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150205,    1,    0,   10,    0,   20,  -32,     ,  -36,    0,    0,    0,    0,10209,   65,    0,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150205,    2,  320,   30,   30,   60,   -3,     ,   -7,    0,    0,    5,    1,10210,   22,    7,   97,   85,    7,    0,    0,    1,    0,    0
  240,20150205,    3,  290,   30,   20,   40,  -17,     ,  -21,    0,    0,    1,    1,10204,   60,    8,   97,   24,    7,    0,    0,    1,    0,    0
  240,20150205,    4,  110,   10,   10,   30,   -9,     ,  -13,    0,    0,    0,   -1,10207,   64,    8,   97,   22,    7,    0,    0,    1,    0,    0
  240,20150205,    5,   20,   20,   20,   30,  -11,     ,  -15,    0,    0,    0,    0,10210,   64,    7,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150205,    6,   30,   20,   30,   40,   -7,  -75,  -15,    0,    0,    0,    0,10216,   63,    8,   94,    3,    7,    0,    0,    0,    0,    0
  240,20150205,    7,   60,   30,   30,   50,  -14,     ,  -23,    0,    0,    0,    0,10224,   65,    7,   93,     ,    5,    0,    0,    0,    0,    0
  240,20150205,    8,   30,   30,   30,   50,   -1,     ,  -13,    0,    4,    0,    0,10230,   64,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150205,    9,   10,   30,   20,   40,    5,     ,   -4,    0,   18,    0,    0,10238,   64,    8,   94,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   10,   40,   40,   50,   80,   13,     ,  -10,    5,   64,    0,    0,10241,   70,    5,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   11,   60,   60,   60,   90,   18,     ,  -24,   10,  101,    0,    0,10246,   75,    4,   74,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   12,   50,   70,   70,  100,   15,  -27,  -15,    9,  107,    0,    0,10249,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   13,   50,   70,   70,  100,   12,     ,  -19,    8,  109,    0,    0,10250,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   14,   50,   70,   70,  110,    9,     ,  -24,    2,   48,    0,    0,10252,   75,    7,   79,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   15,   50,   70,   70,  100,   10,     ,  -27,    3,   54,    0,    0,10258,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   16,   50,   70,   70,  100,    6,     ,  -30,    2,   16,    0,    0,10262,   75,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   17,   60,   60,   60,  100,   -1,     ,  -39,    0,    3,    0,    0,10270,   75,    7,   73,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   18,   70,   40,   30,   80,  -14,  -24,  -39,    0,    0,    0,    0,10276,   70,    0,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   19,   50,   50,   70,  100,    6,     ,  -30,    0,    0,    0,    0,10285,   75,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   20,   50,   60,   70,  100,    0,     ,  -33,    0,    0,    0,    0,10287,   75,    0,   78,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   21,   60,   60,   50,  100,   -2,     ,  -40,    0,    0,    0,    0,10290,   75,    0,   73,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   22,   50,   60,   60,   90,   -2,     ,  -28,    0,    0,    0,    0,10295,   70,    4,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   23,   50,   60,   70,  100,   -4,     ,  -29,    0,    0,    0,    0,10297,   65,    5,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150205,   24,   50,   60,   60,  110,   -1,  -27,  -21,    0,    0,    0,    0,10295,   64,    1,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150206,    1,   50,   60,   60,   90,   -3,     ,  -22,    0,    0,    0,    0,10293,   63,    0,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150206,    2,   50,   60,   60,  100,   -6,     ,  -22,    0,    0,    0,    0,10294,   60,    4,   88,     ,    5,    0,    0,    0,    0,    0
  240,20150206,    3,   50,   60,   60,  100,    3,     ,  -15,    0,    0,    0,    0,10295,   61,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20150206,    4,   50,   70,   70,  110,   -6,     ,  -23,    0,    0,    0,    0,10297,   59,    8,   87,   10,    7,    0,    0,    0,    0,    0
  240,20150206,    5,   50,   70,   60,  110,   -6,     ,  -31,    0,    0,    0,    0,10298,   62,    6,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150206,    6,   50,   70,   70,  120,   -6,  -13,  -29,    0,    0,    0,    0,10300,   61,    5,   83,     ,    5,    0,    0,    0,    0,    0
  240,20150206,    7,   50,   70,   70,  110,  -12,     ,  -34,    0,    0,    0,    0,10305,   61,    3,   83,     ,    5,    0,    0,    0,    0,    0
  240,20150206,    8,   60,   70,   70,  100,  -10,     ,  -30,    0,    4,    0,    0,10311,   60,    7,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150206,    9,   60,   80,   80,  130,   -5,     ,  -34,    8,   40,    0,    0,10308,   62,    1,   78,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   10,   50,   80,   80,  120,    0,     ,  -35,   10,   85,    0,    0,10313,   67,    0,   77,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   11,   50,   80,   80,  120,    5,     ,  -34,   10,  118,    0,    0,10315,   66,    0,   75,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   12,   50,   80,   80,  120,   14,  -19,  -36,   10,  138,    0,    0,10309,   67,    0,   69,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   13,   60,   80,   70,  120,   18,     ,  -39,   10,  139,    0,    0,10310,   73,    0,   66,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   14,   40,   80,   80,  100,   20,     ,  -36,   10,  121,    0,    0,10313,   71,    0,   66,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   15,   30,   70,   70,  110,   15,     ,  -33,   10,   85,    0,    0,10315,   71,    0,   70,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   16,   40,   70,   60,  100,   10,     ,  -32,   10,   43,    0,    0,10317,   71,    0,   73,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   17,   40,   60,   60,   90,    5,     ,  -30,    0,    6,    0,    0,10319,   67,    0,   77,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   18,   40,   50,   40,   90,    1,   -7,  -30,    0,    0,    0,    0,10323,   67,    0,   80,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   19,   40,   50,   50,   80,    2,     ,  -31,    0,    0,    0,    0,10326,   66,    0,   78,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   20,   30,   50,   50,   80,   -4,     ,  -30,    0,    0,    0,    0,10328,   64,    0,   80,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   21,   30,   40,   40,   60,   -3,     ,  -26,    0,    0,    0,    0,10330,   61,    0,   83,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   22,   40,   40,   40,   70,    0,     ,  -22,    0,    0,    0,    0,10330,   60,    0,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   23,   40,   30,   30,   60,  -11,     ,  -28,    0,    0,    0,    0,10332,   60,    0,   87,     ,    5,    0,    0,    0,    0,    0
  240,20150206,   24,   20,   30,   30,   40,  -11,  -28,  -29,    0,    0,    0,    0,10335,   58,    0,   86,   10,    7,    0,    0,    0,    0,    0
  240,20150207,    1,   10,   20,   20,   40,  -18,     ,  -30,    0,    0,    0,    0,10336,   56,    0,   90,   10,    7,    0,    0,    0,    0,    0
  240,20150207,    2,  360,   20,   20,   30,  -21,     ,  -30,    0,    0,    0,    0,10336,   48,    0,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150207,    3,  350,   10,   10,   30,  -43,     ,  -48,    0,    0,    0,    0,10335,   25,    0,   96,   10,    7,    0,    0,    0,    0,    0
  240,20150207,    4,   20,   20,   10,   30,  -41,     ,  -46,    0,    0,    0,    0,10334,   22,    0,   96,   10,    7,    0,    0,    0,    0,    0
  240,20150207,    5,   10,   10,   20,   20,  -35,     ,  -38,    0,    0,    0,    0,10334,   24,    1,   97,   10,    7,    0,    0,    0,    0,    0
  240,20150207,    6,    0,   10,    0,   20,  -32,  -76,  -34,    0,    0,    0,    0,10336,   28,    8,   98,   10,    7,    0,    0,    0,    0,    0
  240,20150207,    7,  220,   10,   10,   10,  -17,     ,  -23,    0,    0,    0,    0,10335,   45,    8,   95,   10,    7,    0,    0,    0,    0,    0
  240,20150207,    8,  320,   20,   20,   30,   -6,     ,  -14,    0,    5,    0,    0,10339,   45,    8,   94,   10,    7,    0,    0,    0,    0,    0
  240,20150207,    9,  290,   10,   20,   60,   16,     ,   -2,    2,   27,    0,    0,10339,   56,    8,   88,   10,    7,    0,    0,    0,    0,    0
  240,20150207,   10,  270,   30,   30,   60,   39,     ,   28,    5,   58,    0,    0,10338,   59,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150207,   11,  280,   30,   30,   40,   42,     ,   34,    1,   58,    0,    0,10336,   50,    8,   95,   10,    7,    0,    0,    0,    0,    0
  240,20150207,   12,  290,   20,   20,   40,   50,  -43,   47,    1,   49,    0,   -1,10329,   59,    8,   98,   23,    7,    0,    1,    0,    0,    0
  240,20150207,   13,  330,   30,   40,   60,   62,     ,   46,    5,   64,    0,    0,10327,   70,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20150207,   14,  340,   50,   60,   80,   57,     ,   41,    2,   42,    0,   -1,10325,   63,    8,   89,   22,    7,    0,    1,    0,    0,    0
  240,20150207,   15,  340,   50,   50,   80,   53,     ,   43,    2,   40,    0,   -1,10325,   61,    8,   93,   22,    7,    0,    1,    0,    0,    0
  240,20150207,   16,  330,   50,   50,   90,   50,     ,   43,    2,   14,    0,   -1,10325,   56,    8,   95,   23,    7,    0,    1,    0,    0,    0
  240,20150207,   17,  320,   40,   40,   90,   48,     ,   41,    0,    2,    0,   -1,10321,   56,    8,   95,   22,    7,    0,    1,    0,    0,    0
  240,20150207,   18,  330,   50,   50,   70,   48,   42,   40,    0,    0,    0,   -1,10318,   65,    8,   95,   22,    7,    0,    1,    0,    0,    0
  240,20150207,   19,  330,   50,   60,   90,   51,     ,   36,    0,    0,    0,    0,10320,   69,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20150207,   20,  330,   60,   60,   90,   59,     ,   42,    0,    0,    0,    0,10321,   63,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20150207,   21,  330,   60,   60,  100,   56,     ,   40,    0,    0,    0,    0,10317,   60,    6,   89,     ,    5,    0,    0,    0,    0,    0
  240,20150207,   22,  320,   60,   60,   90,   52,     ,   34,    0,    0,    0,    0,10310,   59,    0,   88,   10,    7,    0,    0,    0,    0,    0
  240,20150207,   23,  320,   70,   80,  110,   57,     ,   38,    0,    0,    0,    0,10307,   58,    5,   88,   10,    7,    0,    0,    0,    0,    0
  240,20150207,   24,  330,   70,   70,  120,   54,   41,   36,    0,    0,    0,    0,10304,   58,    1,   88,   10,    7,    0,    0,    0,    0,    0
  240,20150208,    1,  330,   70,   80,  120,   55,     ,   31,    0,    0,    0,    0,10300,   59,    7,   84,   10,    7,    0,    0,    0,    0,    0
  240,20150208,    2,  340,   70,   80,  140,   57,     ,   16,    0,    0,    0,    0,10303,   61,    6,   75,     ,    5,    0,    0,    0,    0,    0
  240,20150208,    3,  340,   70,   70,  120,   53,     ,   15,    0,    0,    0,    0,10308,   60,    6,   76,     ,    5,    0,    0,    0,    0,    0
  240,20150208,    4,  360,   60,   60,  120,   51,     ,    4,    0,    0,    0,    0,10309,   60,    6,   72,     ,    5,    0,    0,    0,    0,    0
  240,20150208,    5,  340,   60,   70,  120,   47,     ,    0,    0,    0,    0,    0,10307,   60,    8,   72,     ,    5,    0,    0,    0,    0,    0
  240,20150208,    6,  340,   70,   60,  110,   42,   33,    3,    0,    0,    0,    0,10312,   59,    7,   76,    4,    7,    0,    0,    0,    0,    0
  240,20150208,    7,  360,   70,   70,  110,   50,     ,    4,    0,    0,    0,    0,10316,   60,    8,   72,     ,    5,    0,    0,    0,    0,    0
  240,20150208,    8,  350,   70,   80,  120,   50,     ,    2,    0,    5,    0,    0,10322,   60,    7,   71,     ,    5,    0,    0,    0,    0,    0
  240,20150208,    9,  360,   80,   80,  130,   51,     ,   -9,    0,   21,    0,    0,10327,   62,    1,   65,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   10,   10,   70,   70,  120,   57,     ,    1,    4,   51,    0,    0,10333,   61,    8,   67,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   11,  360,   70,   80,  130,   63,     ,    8,    6,   92,    0,    0,10335,   61,    3,   68,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   12,   10,   70,   80,  130,   69,   31,    9,    4,   89,    0,    0,10336,   61,    7,   66,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   13,  360,   70,   70,  130,   68,     ,    2,    6,   91,    0,    0,10335,   63,    5,   63,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   14,  360,   60,   70,  110,   63,     ,    2,    7,   75,    0,    0,10336,   63,    8,   65,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   15,   10,   60,   50,  100,   61,     ,    7,    8,   75,    0,    0,10341,   62,    3,   68,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   16,  340,   30,   30,   70,   56,     ,   14,    8,   25,    0,    0,10339,   61,    6,   74,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   17,  310,   30,   40,   50,   35,     ,   10,    0,    5,    0,    0,10339,   60,    6,   84,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   18,  300,   30,   40,   50,   22,  -11,    9,    0,    0,    0,    0,10339,   59,    6,   91,   10,    7,    0,    0,    0,    0,    0
  240,20150208,   19,  300,   40,   50,   60,   38,     ,   26,    0,    0,    0,    0,10336,   59,    6,   92,   10,    7,    0,    0,    0,    0,    0
  240,20150208,   20,  290,   40,   40,   60,   49,     ,   37,    0,    0,    0,    0,10332,   59,    7,   92,   10,    7,    0,    0,    0,    0,    0
  240,20150208,   21,  300,   60,   60,   90,   55,     ,   40,    0,    0,    0,    0,10333,   61,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   22,  280,   60,   60,   80,   55,     ,   41,    0,    0,    0,    0,10325,   61,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   23,  270,   50,   40,   80,   37,     ,   29,    0,    0,    0,    0,10323,   60,    4,   94,     ,    5,    0,    0,    0,    0,    0
  240,20150208,   24,  280,   50,   60,   80,   50,    3,   37,    0,    0,    0,    0,10315,   62,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150209,    1,  300,   60,   60,  100,   47,     ,   32,    0,    0,    0,    0,10308,   62,    4,   90,     ,    5,    0,    0,    0,    0,    0
  240,20150209,    2,  320,   60,   50,   80,   41,     ,   32,    0,    0,    0,    0,10306,   59,    1,   94,   10,    7,    0,    0,    0,    0,    0
  240,20150209,    3,  330,   50,   40,   80,   51,     ,   37,    0,    0,    0,    0,10302,   63,    3,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150209,    4,  310,   40,   40,   60,   53,     ,   37,    0,    0,    0,    0,10298,   69,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20150209,    5,  310,   40,   30,   70,   51,     ,   43,    0,    0,    0,    0,10303,   65,    8,   95,     ,    5,    0,    0,    0,    0,    0
  240,20150209,    6,  300,   30,   40,   60,   55,   32,   42,    0,    0,    0,    0,10305,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150209,    7,  300,   50,   60,   80,   55,     ,   43,    0,    0,    0,    0,10306,   62,    8,   92,     ,    5,    0,    0,    0,    0,    0
  240,20150209,    8,  290,   60,   80,  100,   57,     ,   43,    0,    6,    0,    0,10306,   64,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150209,    9,  290,   60,   50,   90,   62,     ,   43,    0,   15,    0,    0,10306,   68,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   10,  300,   50,   60,   80,   68,     ,   49,    0,   26,    0,    0,10307,   68,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   11,  310,   60,   60,   90,   71,     ,   48,    0,   34,    0,    0,10308,   69,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   12,  310,   60,   50,  100,   69,   49,   48,    0,   34,    0,    0,10306,   66,    8,   86,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   13,  310,   60,   60,   90,   69,     ,   46,    0,   32,    0,    0,10304,   66,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   14,  300,   60,   70,   90,   69,     ,   47,    0,   29,    0,    0,10300,   69,    8,   86,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   15,  300,   70,   70,  100,   68,     ,   44,    2,   28,    0,    0,10303,   70,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   16,  310,   60,   50,  100,   64,     ,   46,    0,   12,    0,    0,10307,   64,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   17,  310,   50,   40,   70,   57,     ,   50,    0,    2,    0,   -1,10310,   62,    8,   95,   23,    7,    0,    1,    0,    0,    0
  240,20150209,   18,  300,   40,   50,   60,   57,   52,   52,    0,    0,    0,    0,10313,   50,    8,   97,   10,    7,    0,    0,    0,    0,    0
  240,20150209,   19,  300,   50,   40,   60,   56,     ,   52,    0,    0,    0,   -1,10314,   59,    8,   97,   22,    7,    0,    1,    0,    0,    0
  240,20150209,   20,  310,   50,   50,   70,   56,     ,   52,    0,    0,    3,    1,10316,   49,    8,   97,   23,    7,    0,    1,    0,    0,    0
  240,20150209,   21,  320,   40,   40,   80,   56,     ,   51,    0,    0,    0,    0,10318,   34,    8,   97,   10,    7,    0,    0,    0,    0,    0
  240,20150209,   22,  320,   40,   40,   60,   58,     ,   49,    0,    0,    0,    0,10318,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   23,  320,   40,   40,   60,   57,     ,   49,    0,    0,    0,    0,10318,   65,    8,   95,     ,    5,    0,    0,    0,    0,    0
  240,20150209,   24,  330,   50,   50,   70,   57,   45,   47,    0,    0,    0,    0,10317,   65,    8,   93,    2,    7,    0,    0,    0,    0,    0
  240,20150210,    1,  330,   50,   50,   70,   55,     ,   45,    0,    0,    0,    0,10318,   65,    7,   93,     ,    5,    0,    0,    0,    0,    0
  240,20150210,    2,  330,   40,   40,   70,   55,     ,   48,    0,    0,    0,    0,10318,   50,    8,   95,   10,    7,    0,    0,    0,    0,    0
  240,20150210,    3,  330,   40,   40,   60,   54,     ,   45,    0,    0,    0,    0,10318,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  240,20150210,    4,  340,   30,   40,   60,   54,     ,   39,    0,    0,    0,    0,10320,   70,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20150210,    5,  330,   30,   20,   50,   52,     ,   41,    0,    0,    0,    0,10322,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  240,20150210,    6,  320,   20,   20,   40,   47,   22,   41,    0,    0,    0,    0,10321,   65,    8,   96,     ,    5,    0,    0,    0,    0,    0
  240,20150210,    7,  310,   20,   20,   40,   48,     ,   43,    0,    0,    0,    0,10326,   65,    8,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150210,    8,  320,   20,   10,   30,   52,     ,   47,    0,    4,    0,    0,10329,   65,    8,   97,     ,    5,    0,    0,    0,    0,    0
  240,20150210,    9,  320,   10,   10,   30,   61,     ,   49,    0,   14,    0,    0,10329,   65,    8,   92,     ,    5,    0,    0,    0,    0,    0
  240,20150210,   10,  340,   20,   20,   40,   70,     ,   40,    0,   26,    0,    0,10331,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150210,   11,  350,   30,   30,   50,   71,     ,   32,    0,   29,    0,    0,10332,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
  240,20150210,   12,  360,   30,   30,   60,   71,   35,   32,    0,   26,    0,    0,10329,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
